epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
39,0.5111,0.5154,0.7503182911302871,0.7494,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
40,0.5093,0.5151,0.7496109775074268,0.7487,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
41,0.5099,0.5143,0.7487622011599944,0.7475,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
42,0.5094,0.514,0.7490451266091385,0.7477,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
43,0.5093,0.514,0.7504597538548592,0.7493,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
44,0.509,0.5135,0.7493280520582827,0.7478,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
45,0.5093,0.5134,0.7486207384354223,0.7473,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
46,0.509,0.5146,0.7501768284057151,0.7494,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
47,0.5075,0.5135,0.7501768284057151,0.7491,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
48,0.5078,0.5137,0.7504597538548592,0.7496,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
49,0.5076,0.5148,0.750035365681143,0.7495,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
50,0.5074,0.5128,0.7507426793040034,0.7496,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
51,0.5076,0.5127,0.7507426793040034,0.7496,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
52,0.5081,0.5129,0.751732918376008,0.7508,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
53,0.5074,0.5125,0.7504597538548592,0.7494,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
54,0.5068,0.5124,0.751732918376008,0.7507,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
55,0.5068,0.5118,0.7504597538548592,0.7491,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
56,0.5071,0.5118,0.75187438110058,0.7506,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
57,0.5065,0.5125,0.7522987692742962,0.7515,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
58,0.5058,0.513,0.7520158438251521,0.7513,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
59,0.5061,0.5115,0.7520158438251521,0.7508,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
60,0.506,0.5134,0.7520158438251521,0.7515,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
61,0.5064,0.5121,0.7521573065497241,0.7514,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
62,0.5063,0.5123,0.7521573065497241,0.7514,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
63,0.506,0.512,0.7521573065497241,0.7514,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
64,0.5061,0.511,0.751732918376008,0.7506,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
65,0.5058,0.5119,0.7528646201725845,0.7521,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
66,0.5062,0.5115,0.7525816947234404,0.7518,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
67,0.5052,0.5107,0.75187438110058,0.7508,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
