epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
41,0.5092,0.5327,0.7395671240628094,0.7394,MLP520-ReLU-SGD-0.1-0
42,0.4999,0.5143,0.7508841420285755,0.7487,MLP520-ReLU-SGD-0.1-0
43,0.4955,0.5138,0.7406988258593861,0.7407,MLP520-ReLU-SGD-0.1-0
44,0.499,0.5166,0.7457914839439808,0.7458,MLP520-ReLU-SGD-0.1-0
45,0.4969,0.5122,0.750035365681143,0.7475,MLP520-ReLU-SGD-0.1-0
46,0.4921,0.5845,0.7194794171735748,0.7181,MLP520-ReLU-SGD-0.1-0
47,0.5041,0.5211,0.74437685669826,0.7443,MLP520-ReLU-SGD-0.1-0
48,0.5008,0.5167,0.7432451549016834,0.7432,MLP520-ReLU-SGD-0.1-0
49,0.4923,0.5254,0.7302305842410525,0.7178,MLP520-ReLU-SGD-0.1-0
50,0.4978,0.517,0.7477719620879898,0.7473,MLP520-ReLU-SGD-0.1-0
51,0.4957,0.5107,0.7494695147828547,0.7462,MLP520-ReLU-SGD-0.1-0
52,0.4965,0.5514,0.7452256330456924,0.7393,MLP520-ReLU-SGD-0.1-0
53,0.4987,0.5532,0.7440939312491158,0.7441,MLP520-ReLU-SGD-0.1-0
54,0.496,0.5382,0.729240345169048,0.7173,MLP520-ReLU-SGD-0.1-0
55,0.496,0.5157,0.7445183194228321,0.7386,MLP520-ReLU-SGD-0.1-0
56,0.4946,0.5466,0.7373037204696562,0.7373,MLP520-ReLU-SGD-0.1-0
57,0.508,0.5243,0.7416890649313905,0.7414,MLP520-ReLU-SGD-0.1-0
58,0.4911,0.5278,0.7415476022068185,0.7371,MLP520-ReLU-SGD-0.1-0
59,0.491,0.526,0.7493280520582827,0.7469,MLP520-ReLU-SGD-0.1-0
60,0.4956,0.5231,0.7474890366388457,0.7469,MLP520-ReLU-SGD-0.1-0
61,0.4904,0.5629,0.746215872117697,0.7458,MLP520-ReLU-SGD-0.1-0
62,0.4955,0.552,0.7398500495119535,0.7398,MLP520-ReLU-SGD-0.1-0
63,0.4956,0.5332,0.7347573914273589,0.7267,MLP520-ReLU-SGD-0.1-0
64,0.4918,0.5291,0.7459329466685528,0.7451,MLP520-ReLU-SGD-0.1-0
