epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
55,0.4934,0.509,0.7474890366388457,0.7472,MLP520-Tanh-Adagrad-0.1-0
56,0.4926,0.5117,0.7496109775074268,0.7468,MLP520-Tanh-Adagrad-0.1-0
57,0.4933,0.5101,0.74437685669826,0.7444,MLP520-Tanh-Adagrad-0.1-0
58,0.4924,0.5107,0.7494695147828547,0.7477,MLP520-Tanh-Adagrad-0.1-0
59,0.4941,0.5133,0.7445183194228321,0.7445,MLP520-Tanh-Adagrad-0.1-0
60,0.492,0.5179,0.7385768849908049,0.7384,MLP520-Tanh-Adagrad-0.1-0
61,0.4922,0.507,0.7493280520582827,0.7485,MLP520-Tanh-Adagrad-0.1-0
62,0.4915,0.5111,0.7438110057999717,0.7437,MLP520-Tanh-Adagrad-0.1-0
63,0.4923,0.5066,0.7511670674777197,0.7501,MLP520-Tanh-Adagrad-0.1-0
64,0.4908,0.5079,0.7487622011599944,0.7466,MLP520-Tanh-Adagrad-0.1-0
65,0.4926,0.5177,0.7399915122365257,0.7398,MLP520-Tanh-Adagrad-0.1-0
66,0.4894,0.5107,0.7483378129862781,0.7481,MLP520-Tanh-Adagrad-0.1-0
67,0.4897,0.5176,0.7439524685245438,0.7439,MLP520-Tanh-Adagrad-0.1-0
68,0.4896,0.5086,0.7510256047531475,0.7499,MLP520-Tanh-Adagrad-0.1-0
69,0.4892,0.5094,0.749893902956571,0.7494,MLP520-Tanh-Adagrad-0.1-0
70,0.4894,0.508,0.7503182911302871,0.7497,MLP520-Tanh-Adagrad-0.1-0
71,0.4899,0.5244,0.7404159004102419,0.7327,MLP520-Tanh-Adagrad-0.1-0
72,0.4889,0.5271,0.7384354222662328,0.7381,MLP520-Tanh-Adagrad-0.1-0
73,0.4888,0.5108,0.7448012448719762,0.7447,MLP520-Tanh-Adagrad-0.1-0
74,0.4893,0.5095,0.7481963502617061,0.7479,MLP520-Tanh-Adagrad-0.1-0
75,0.4889,0.5177,0.7460744093931249,0.7402,MLP520-Tanh-Adagrad-0.1-0
76,0.4857,0.5105,0.7525816947234404,0.7509,MLP520-Tanh-Adagrad-0.1-0
77,0.4895,0.5088,0.7510256047531475,0.7492,MLP520-Tanh-Adagrad-0.1-0
78,0.4874,0.513,0.7473475739142736,0.7472,MLP520-Tanh-Adagrad-0.1-0
79,0.4869,0.5114,0.7494695147828547,0.749,MLP520-Tanh-Adagrad-0.1-0
80,0.4856,0.5102,0.7489036638845664,0.7484,MLP520-Tanh-Adagrad-0.1-0
81,0.4859,0.515,0.7487622011599944,0.7483,MLP520-Tanh-Adagrad-0.1-0
82,0.486,0.5141,0.7487622011599944,0.7487,MLP520-Tanh-Adagrad-0.1-0
83,0.4863,0.509,0.7484792757108502,0.7468,MLP520-Tanh-Adagrad-0.1-0
84,0.4866,0.5098,0.7504597538548592,0.7495,MLP520-Tanh-Adagrad-0.1-0
85,0.4855,0.5172,0.7494695147828547,0.7447,MLP520-Tanh-Adagrad-0.1-0
86,0.4848,0.5169,0.7521573065497241,0.7513,MLP520-Tanh-Adagrad-0.1-0
87,0.4846,0.5108,0.7506012165794314,0.7496,MLP520-Tanh-Adagrad-0.1-0
88,0.4842,0.5107,0.7521573065497241,0.7512,MLP520-Tanh-Adagrad-0.1-0
89,0.4845,0.5111,0.7532890083463007,0.751,MLP520-Tanh-Adagrad-0.1-0
90,0.4846,0.5098,0.7521573065497241,0.7508,MLP520-Tanh-Adagrad-0.1-0
91,0.4835,0.5125,0.7474890366388457,0.747,MLP520-Tanh-Adagrad-0.1-0
92,0.484,0.5107,0.7506012165794314,0.7494,MLP520-Tanh-Adagrad-0.1-0
93,0.4835,0.5109,0.7501768284057151,0.7493,MLP520-Tanh-Adagrad-0.1-0
94,0.4846,0.5104,0.7479134248125618,0.7474,MLP520-Tanh-Adagrad-0.1-0
95,0.482,0.5109,0.7497524402319988,0.7484,MLP520-Tanh-Adagrad-0.1-0
96,0.481,0.513,0.7491865893337105,0.7479,MLP520-Tanh-Adagrad-0.1-0
97,0.4816,0.5131,0.7527231574480124,0.7516,MLP520-Tanh-Adagrad-0.1-0
98,0.4806,0.5154,0.7484792757108502,0.7454,MLP520-Tanh-Adagrad-0.1-0
99,0.4822,0.5133,0.7469231857405574,0.7466,MLP520-Tanh-Adagrad-0.1-0
100,0.4809,0.5111,0.7501768284057151,0.7481,MLP520-Tanh-Adagrad-0.1-0
1,2.0018,1.1117,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
2,1.2646,0.7014,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
3,1.1288,1.5221,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
4,1.2008,1.2114,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
5,1.1472,1.092,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
6,1.1532,1.5672,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
7,1.1795,1.0926,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
8,1.1325,1.6768,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
9,1.2053,0.8527,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
10,1.1268,1.9736,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
11,1.2343,1.5138,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
12,1.1526,0.6982,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
13,1.1524,0.6941,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
14,1.1558,1.1441,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
15,1.101,0.976,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
16,1.1945,1.8105,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
17,1.177,1.8812,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
18,1.1436,1.6822,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
19,1.166,1.7561,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
20,1.2129,2.199,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
21,1.159,0.8495,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
22,1.0979,1.118,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
23,1.1659,1.3417,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
24,1.177,1.6633,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
25,1.1601,1.011,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
26,1.18,0.7557,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
27,1.1516,1.0715,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
28,1.1286,1.5991,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
29,1.1873,0.6945,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
30,1.1882,0.7633,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
31,1.1318,0.7032,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
32,1.1637,1.2092,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
33,1.1614,1.0712,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
34,1.1396,1.0918,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
35,1.1692,0.835,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
36,1.1986,0.9626,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
37,1.1262,1.1039,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
38,1.1919,1.2119,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
39,1.128,1.5444,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
40,1.1773,1.0643,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
41,1.2339,1.8306,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
42,1.12,1.6383,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
43,1.191,0.895,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
44,1.1724,0.6979,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
45,1.1491,1.2133,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
46,1.2025,1.3289,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
47,1.1395,1.0779,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
48,1.1386,1.205,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
49,1.1806,1.4928,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
50,1.1561,1.2403,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
51,1.1256,0.826,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
52,1.1659,1.1406,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
53,1.1621,1.226,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
54,1.1767,0.931,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
55,1.1302,1.3466,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
56,1.1619,1.2596,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
57,1.1996,1.8024,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
58,1.1562,1.1928,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
59,1.1606,1.0309,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
60,1.1654,1.8447,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
61,1.1173,1.9996,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
62,1.1899,0.7799,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
63,1.1888,0.7447,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
64,1.1386,1.2357,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
65,1.1812,1.2664,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
66,1.1514,1.5147,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
67,1.1767,1.1225,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
68,1.142,1.1893,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
69,1.1653,0.6935,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
70,1.1698,1.0743,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
71,1.1691,1.2342,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
72,1.1211,1.0735,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
73,1.1863,1.5603,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
74,1.1751,1.1735,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
75,1.1841,1.4623,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
76,1.1807,1.0368,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
77,1.1754,1.1523,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
78,1.1072,1.9654,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
79,1.2347,0.6976,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
80,1.0854,0.7843,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
81,1.19,0.8262,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
82,1.1896,1.1399,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
83,1.1477,0.6935,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
84,1.0842,1.0084,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
85,1.199,1.5671,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
86,1.1724,1.2317,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
87,1.1317,1.5953,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
88,1.1504,0.8588,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
89,1.1523,0.781,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
90,1.2008,0.8311,0.49370490875654266,0.3305,MLP520-Tanh-RMSprop-0.1-0
91,1.1012,1.4155,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
92,1.1762,1.3432,0.5062950912434574,0.3361,MLP520-Tanh-RMSprop-0.1-0
